t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,severity
0.0226,0.0298,0.0191,0.0381,0.0203,0.046,0.0349,0.0029,0.0369,0.0084,0.0418,0.1122,0.4386,1.1903,2.5063,3.9076,4.5205,3.9624,2.7574,1.5528,0.9302,0.7635,0.8221,0.806,0.7634,0.6353,0.4456,0.3015,0.157,0.1157,0.1021,0.0333,0.0419,0.0253,0.0308,0.0136,0.0051,0.0053,0.0117,0.0483,0.0038,0.0274,0.0296,0.0219,0.0034,0.0273,0.0064,0.0013,0.0009,0.0046,50.77
0.0211,0.0312,0.0202,0.0277,0.0235,0.0148,0.0252,0.0492,0.0122,0.0245,0.0044,0.0121,0.0249,0.0331,0.0204,0.053,0.0535,0.0452,0.0136,0.0101,0.0096,0.023,0.0622,0.1923,0.6917,1.9559,4.3974,7.9082,11.2425,12.7088,11.4102,8.9907,5.8671,4.1406,3.8635,4.2325,4.4264,3.9724,3.0395,1.9374,1.1056,0.483,0.2028,0.1334,0.085,0.02,0.0678,0.0112,0.0516,0.0587,100.0
0.0029,0.0368,0.0045,0.0138,0.0252,0.0323,0.0461,0.0264,0.019,0.003,0.0282,0.0203,0.0015,0.0085,0.0322,0.0003,0.0244,0.0181,0.0273,0.0243,0.047,0.0091,0.0023,0.0266,0.0495,0.0451,0.1991,0.6386,1.8061,4.2355,7.6235,10.933,12.3791,11.217,8.8559,5.6912,3.823,3.0377,2.9551,2.9418,2.7211,2.2922,1.6754,1.1194,0.682,0.3938,0.1863,0.0814,0.0472,0.0117,100.0
0.0019,0.0108,0.0138,0.033,0.0145,0.0374,0.015,0.056,0.0113,0.0077,0.0197,0.0293,0.0136,0.0166,0.0314,0.0114,0.0001,0.023,0.0148,0.0105,0.0274,0.0059,0.0536,0.3225,1.445,4.2366,8.1307,10.0984,8.1507,4.8116,2.0134,1.0555,1.1322,1.4107,1.7391,1.8195,1.652,1.2865,0.8327,0.5315,0.2886,0.1148,0.0696,0.0624,0.0575,0.031,0.0267,0.0269,0.0092,0.0474,100.0
0.0281,0.0021,0.0212,0.0051,0.0311,0.0286,0.0098,0.0004,0.0044,0.0002,0.0001,0.0242,0.0086,0.0216,0.0013,0.0187,0.0039,0.0393,0.0623,0.1252,0.3157,0.6417,1.2438,1.9531,2.6056,2.8504,2.6506,2.1642,1.4747,0.9382,0.5987,0.483,0.5287,0.4418,0.4225,0.3535,0.2952,0.2018,0.1237,0.0941,0.053,0.0219,0.0312,0.0531,0.0165,0.013,0.0407,0.0158,0.0195,0.0104,35.54
0.0205,0.0142,0.0304,0.0212,0.018,0.0117,0.0431,0.0214,0.0303,0.0174,0.0085,0.018,0.0129,0.0145,0.011,0.0253,0.0969,0.1651,0.5101,1.3569,3.1187,5.8637,9.2737,12.194,13.4324,12.2962,9.9859,6.7021,4.2803,2.8885,2.4793,2.4655,2.494,2.2985,1.8876,1.374,0.9395,0.5191,0.297,0.1316,0.0675,0.0311,0.0306,0.0318,0.0403,0.0035,0.0417,0.0059,0.0282,0.0891,100.0
0.0055,0.0088,0.0316,0.024,0.0117,0.0232,0.0356,0.008,0.0156,0.012,0.014,0.001,0.0524,0.0184,0.0203,0.0175,0.0292,0.0025,0.0807,0.0245,0.0199,0.0434,0.1154,0.3628,0.8504,1.6349,2.7186,3.7041,4.1896,3.7962,2.9971,2.0038,1.1532,0.7259,0.4806,0.3133,0.23,0.1761,0.1233,0.0623,0.0541,0.0484,0.0458,0.0625,0.0126,0.0572,0.0216,0.0071,0.0322,0.0175,46.55
0.0736,0.0333,0.0258,0.0172,0.0109,0.0544,0.0556,0.147,0.289,0.5872,1.2326,2.1341,3.3484,4.6167,5.5868,5.9857,5.5894,4.9136,3.5654,2.3275,1.316,0.6839,0.3387,0.1982,0.0727,0.076,0.0423,0.0745,0.0133,0.0317,0.0077,0.0169,0.0563,0.0057,0.0119,0.0031,0.0156,0.0075,0.024,0.0123,0.0417,0.0152,0.0048,0.0254,0.0149,0.0249,0.0027,0.0073,0.0041,0.015,71.06
0.0441,0.0174,0.0425,0.0338,0.008,0.0251,0.0385,0.0056,0.0355,0.0033,0.0433,0.0334,0.0159,0.0504,0.1091,0.4468,1.1514,2.6289,4.7554,6.912,7.9654,7.391,6.2235,4.3889,3.1194,2.4153,2.0463,1.6512,1.2937,0.8913,0.5692,0.3473,0.1984,0.1131,0.0547,0.0508,0.0331,0.0119,0.0197,0.024,0.0062,0.044,0.0032,0.0088,0.0081,0.0363,0.0077,0.0517,0.0249,0.0085,92.67
0.0015,0.002,0.0214,0.033,0.021,0.0035,0.0596,0.0419,0.1262,0.4488,1.2236,2.9603,5.817,9.5205,13.0123,14.7479,14.1251,12.2471,9.2531,6.8622,5.323,4.3424,3.6079,2.921,2.2551,1.5633,1.0316,0.6417,0.3918,0.2116,0.1527,0.0714,0.0391,0.0143,0.0271,0.0376,0.0063,0.0539,0.0031,0.0225,0.0413,0.0156,0.0331,0.0124,0.0167,0.0015,0.0147,0.0539,0.0251,0.0107,100.0
0.0274,0.0123,0.0174,0.04,0.0272,0.0004,0.009,0.0205,0.0361,0.0107,0.0234,0.0282,0.0004,0.0198,0.0339,0.0152,0.0199,0.0305,0.0462,0.0406,0.042,0.0356,0.0364,0.0669,0.3656,1.0943,3.3009,7.1467,11.464,13.6546,12.2979,9.3154,6.1842,4.5698,3.9042,3.3891,2.6721,1.8695,1.1536,0.6623,0.3225,0.1552,0.1177,0.0742,0.0456,0.0237,0.0501,0.0136,0.0369,0.0518,100.0
0.0172,0.0178,0.0,0.0524,0.0289,0.011,0.0227,0.022,0.0084,0.044,0.0116,0.0198,0.0351,0.0165,0.0248,0.0528,0.0323,0.0963,0.3012,0.962,2.4024,4.8351,8.1219,11.0792,12.4947,11.5966,9.6562,6.9522,5.1138,4.3419,4.2319,4.0988,3.8069,3.2474,2.5659,1.8086,1.1665,0.6547,0.3702,0.2108,0.1201,0.0587,0.0167,0.0366,0.0633,0.0058,0.0425,0.0144,0.043,0.0302,100.0
0.0356,0.0103,0.0366,0.0067,0.0046,0.0016,0.0284,0.0072,0.0028,0.0043,0.0323,0.0216,0.065,0.0068,0.0113,0.0125,0.0158,0.0109,0.0007,0.039,0.0201,0.0816,0.0257,0.0505,0.157,0.4507,0.8766,1.5499,2.2206,2.4888,2.3328,1.9474,1.3006,0.8412,0.5638,0.3608,0.2391,0.1592,0.0883,0.0856,0.0381,0.0365,0.027,0.0386,0.0236,0.0341,0.0603,0.0805,0.025,0.016,28.89
0.0072,0.0072,0.0101,0.0272,0.0248,0.0008,0.0057,0.0009,0.0142,0.0621,0.0745,0.1524,0.4158,1.023,2.1849,4.0057,6.1171,7.9819,8.7799,8.2156,6.863,4.8662,3.2458,2.2143,1.5493,1.2867,1.0292,0.8442,0.6729,0.4825,0.3441,0.2552,0.136,0.0819,0.0687,0.0557,0.0518,0.057,0.0222,0.0085,0.0274,0.0035,0.0427,0.0119,0.0279,0.0087,0.0362,0.0141,0.022,0.0538,100.0
0.0116,0.0419,0.0334,0.0192,0.0223,0.039,0.0048,0.0234,0.0511,0.024,0.0626,0.0256,0.0322,0.0068,0.0299,0.0418,0.0681,0.0084,0.0084,0.0359,0.0183,0.0465,0.1606,0.3251,0.6778,1.4129,2.5284,4.0065,5.6464,6.9548,7.6273,7.4514,6.7894,5.3864,3.9788,2.8143,1.872,1.2282,0.8593,0.4923,0.2866,0.158,0.0937,0.0455,0.0513,0.0285,0.0305,0.0493,0.0196,0.0384,93.33
0.006,0.0344,0.0386,0.0018,0.0153,0.036,0.0588,0.0087,0.0203,0.0059,0.0149,0.0161,0.0415,0.0337,0.0036,0.0429,0.0135,0.0089,0.034,0.0093,0.0372,0.0121,0.0032,0.0443,0.0438,0.0371,0.0353,0.0546,0.2826,1.0325,3.1869,6.9332,11.2908,13.7226,12.6442,10.0339,6.8842,5.0291,3.9064,2.9696,2.0645,1.2621,0.7239,0.3894,0.165,0.0754,0.0833,0.0311,0.048,0.0261,100.0
0.013,0.0136,0.0688,0.0071,0.0199,0.0381,0.0301,0.0084,0.024,0.009,0.005,0.0333,0.0078,0.0163,0.0389,0.0151,0.0295,0.0603,0.3312,1.1523,3.0048,5.3293,6.4547,5.3519,3.329,1.3889,0.5558,0.4161,0.5418,0.7195,0.7929,0.6945,0.479,0.2529,0.1077,0.0523,0.0454,0.0432,0.0077,0.0618,0.0516,0.0549,0.047,0.0175,0.0302,0.0312,0.0143,0.0025,0.0189,0.024,66.51
0.0465,0.061,0.0721,0.0573,0.0153,0.0614,0.0301,0.0304,0.0432,0.0237,0.0072,0.0234,0.0311,0.0321,0.0043,0.0114,0.0049,0.0152,0.0091,0.0306,0.034,0.1315,0.2305,0.4708,0.9238,1.5468,2.3038,3.1007,3.6774,3.938,3.7204,3.2758,2.5318,1.8207,1.2052,0.7834,0.5655,0.4548,0.2962,0.2461,0.1878,0.1208,0.0984,0.0674,0.0554,0.0168,0.0095,0.0606,0.0077,0.003,49.6
0.0539,0.0014,0.0132,0.0032,0.0031,0.0147,0.0168,0.0509,0.0166,0.0462,0.0038,0.0305,0.0373,0.0358,0.0334,0.0618,0.0205,0.0052,0.0369,0.0556,0.0448,0.012,0.0236,0.0208,0.0323,0.02,0.1673,0.3753,1.0545,2.2493,3.4838,4.0611,3.4983,2.4211,1.2506,0.6464,0.4109,0.485,0.5298,0.5266,0.5139,0.3725,0.2882,0.1409,0.1132,0.0449,0.019,0.0367,0.0055,0.0132,43.65
0.0129,0.0133,0.0201,0.0221,0.0088,0.0186,0.0589,0.0041,0.0077,0.0443,0.028,0.0193,0.0132,0.0107,0.0005,0.043,0.0421,0.0221,0.0071,0.016,0.0098,0.0246,0.0117,0.0383,0.035,0.0701,0.1753,0.3545,0.6496,1.1254,1.7692,2.5432,3.2439,3.7905,4.0357,3.9134,3.5866,2.8973,2.2231,1.673,1.2813,0.9974,0.8205,0.775,0.6504,0.5528,0.457,0.3753,0.2841,0.2194,55.09
0.0137,0.0699,0.0247,0.0095,0.0323,0.0045,0.0227,0.0013,0.065,0.0368,0.0177,0.0543,0.0022,0.0019,0.0317,0.0386,0.0602,0.0357,0.0802,0.2146,0.4419,0.8331,1.5458,2.1409,2.3856,2.1556,1.6469,1.0808,0.5984,0.3866,0.183,0.1454,0.0758,0.0739,0.0545,0.0258,0.0073,0.0298,0.0207,0.0338,0.0201,0.023,0.0156,0.0751,0.0223,0.0295,0.0566,0.0258,0.0167,0.0374,25.59
0.0295,0.0269,0.0369,0.0186,0.0318,0.0188,0.0057,0.0095,0.0177,0.0181,0.0387,0.0146,0.0163,0.0194,0.0639,0.0132,0.0036,0.0182,0.0275,0.0366,0.0107,0.0183,0.0225,0.0739,0.1976,0.4426,0.8528,1.5413,2.4433,3.4256,4.2496,4.5422,4.2767,3.6874,2.7378,1.8312,1.1865,0.7652,0.5823,0.4708,0.4271,0.3746,0.2979,0.2698,0.2029,0.1378,0.1274,0.0673,0.0827,0.0385,53.46
0.0169,0.0325,0.0463,0.0037,0.0346,0.0468,0.0131,0.0,0.0323,0.0184,0.0341,0.0709,0.207,0.6426,1.4903,3.0615,4.9873,6.69,7.4363,6.8053,5.534,3.7332,2.4325,1.8677,1.7984,1.8741,1.916,1.7764,1.5122,1.156,0.7809,0.523,0.2783,0.1553,0.1123,0.0475,0.0273,0.0423,0.0095,0.0114,0.0324,0.026,0.002,0.0083,0.0184,0.0081,0.0256,0.0157,0.0247,0.0109,91.35
0.0218,0.0119,0.013,0.0668,0.0398,0.0015,0.0211,0.0319,0.0351,0.1014,0.2039,0.4959,1.0234,1.6523,2.2638,2.4898,2.3056,1.8049,1.1207,0.5783,0.2739,0.1131,0.116,0.0435,0.0445,0.0251,0.0414,0.0348,0.0195,0.0277,0.0283,0.0202,0.0454,0.0059,0.06,0.0102,0.0034,0.0534,0.0308,0.0023,0.0063,0.0048,0.0089,0.0503,0.0214,0.0097,0.018,0.056,0.0081,0.0154,27.33
0.0051,0.0102,0.0018,0.0332,0.0001,0.0147,0.0337,0.0226,0.0473,0.0157,0.0176,0.0158,0.0309,0.0165,0.0184,0.0366,0.0035,0.043,0.0766,0.1668,0.4325,0.9878,1.7845,2.7474,3.579,3.9622,3.7063,3.0915,2.2075,1.4402,0.9617,0.6619,0.484,0.3666,0.2524,0.1779,0.0931,0.0852,0.0575,0.0135,0.0291,0.0306,0.0525,0.0133,0.0165,0.0213,0.0455,0.0097,0.0634,0.0357,47.07
0.0287,0.0025,0.0095,0.0008,0.0044,0.027,0.0047,0.0029,0.0303,0.024,0.0067,0.0244,0.0146,0.0514,0.025,0.0496,0.0236,0.0486,0.0141,0.025,0.0636,0.0585,0.0771,0.4369,1.7171,4.4834,8.0636,9.9281,8.5801,6.0406,3.843,3.1095,2.8938,2.5717,1.9328,1.2563,0.6713,0.3277,0.1506,0.0648,0.0294,0.0438,0.016,0.0112,0.0079,0.0246,0.0237,0.0061,0.0318,0.018,100.0
0.0332,0.0157,0.012,0.0053,0.0166,0.0347,0.0047,0.0071,0.03,0.0155,0.0018,0.0051,0.0155,0.0161,0.0172,0.0038,0.0524,0.0028,0.0146,0.0009,0.0092,0.0008,0.0235,0.0053,0.03,0.142,0.573,1.6496,3.5678,5.8028,6.9394,6.3703,4.8153,3.1994,2.241,1.7152,1.3593,0.972,0.6645,0.3904,0.2185,0.1144,0.1152,0.0482,0.0121,0.0366,0.0083,0.0048,0.0481,0.006,75.23
0.0027,0.0047,0.0853,0.0147,0.0408,0.0015,0.0126,0.0116,0.0523,0.0141,0.0064,0.0117,0.0321,0.0007,0.0012,0.058,0.0218,0.0348,0.0077,0.0737,0.048,0.0267,0.0141,0.0323,0.0259,0.0813,0.1095,0.3857,0.9762,1.94,2.9875,3.4473,3.0343,2.1989,1.2802,0.7863,0.607,0.5217,0.4902,0.3705,0.2902,0.1741,0.1463,0.0665,0.0912,0.0181,0.0246,0.0126,0.0363,0.0405,36.51
0.0343,0.0321,0.0339,0.0108,0.0092,0.036,0.006,0.0337,0.0014,0.0109,0.02,0.0077,0.04,0.1045,0.1368,0.3239,0.4975,0.909,1.3613,1.9316,2.4938,2.9278,3.1211,3.0534,2.8265,2.3111,1.7173,1.2052,0.8302,0.5289,0.3438,0.2272,0.1509,0.107,0.0491,0.0267,0.0195,0.025,0.0219,0.006,0.004,0.0039,0.0024,0.0427,0.0235,0.0321,0.0196,0.0172,0.03,0.0427,41.57
0.0009,0.0051,0.0064,0.0077,0.0194,0.0029,0.0572,0.0207,0.0173,0.0388,0.035,0.0265,0.0336,0.0799,0.0132,0.0066,0.0023,0.0041,0.0235,0.0219,0.0292,0.0507,0.1119,0.2384,0.4986,0.9184,1.5769,2.237,2.7949,3.0339,2.8759,2.45,1.7739,1.1773,0.7315,0.5364,0.3354,0.1928,0.1348,0.1517,0.0811,0.1071,0.0445,0.0261,0.0262,0.0288,0.0513,0.0363,0.0331,0.0283,33.45
0.0024,0.0172,0.0012,0.0182,0.0347,0.0171,0.0046,0.0163,0.0231,0.0083,0.0258,0.0391,0.0079,0.0196,0.0121,0.0353,0.0529,0.0692,0.1165,0.1986,0.3796,0.7868,1.4098,2.2447,3.1358,3.8253,4.1169,3.9467,3.428,2.646,1.9202,1.4031,1.0802,0.8504,0.6855,0.5804,0.5419,0.3546,0.2652,0.175,0.1646,0.1417,0.0363,0.0554,0.0138,0.0502,0.0417,0.0468,0.0049,0.002,53.21
0.0443,0.0234,0.0416,0.0321,0.0239,0.0233,0.0182,0.0378,0.0167,0.0188,0.0059,0.0438,0.0188,0.0188,0.0367,0.018,0.0581,0.0126,0.012,0.0055,0.0115,0.0078,0.0302,0.0434,0.0252,0.1847,0.5766,1.74,3.8492,6.2229,7.3294,6.3896,4.4445,2.6095,1.6887,1.4817,1.465,1.3043,1.039,0.7175,0.4254,0.2273,0.1203,0.0822,0.0212,0.0243,0.0129,0.0132,0.0457,0.0064,77.87
0.0576,0.0041,0.0032,0.0022,0.0374,0.0014,0.0228,0.0366,0.0107,0.0056,0.0371,0.0011,0.0216,0.0127,0.02,0.0277,0.0327,0.0839,0.0327,0.0804,0.1364,0.2932,0.5633,1.1169,1.7974,2.6598,3.6151,4.2977,4.5826,4.389,4.002,3.1356,2.2703,1.5664,1.1078,0.816,0.6804,0.5261,0.452,0.3435,0.2909,0.1957,0.1441,0.0896,0.0506,0.0284,0.0852,0.0286,0.0195,0.0581,58.89
0.0239,0.0132,0.0128,0.0113,0.0176,0.0166,0.0145,0.0417,0.0336,0.0311,0.043,0.0525,0.0984,0.1989,0.3657,0.6971,1.2281,1.9743,2.7423,3.5572,4.1839,4.4607,4.3153,3.8635,3.108,2.3483,1.6385,1.0859,0.7047,0.4782,0.333,0.2453,0.174,0.1077,0.1007,0.048,0.0268,0.024,0.0277,0.0163,0.0091,0.002,0.0415,0.0087,0.0006,0.047,0.0101,0.0022,0.0191,0.007,55.64
0.0074,0.0243,0.0549,0.0074,0.0289,0.014,0.0292,0.0509,0.1296,0.1596,0.2801,0.5052,0.8732,1.3211,1.7938,2.2033,2.3615,2.2409,1.9974,1.5509,1.1172,0.7962,0.4995,0.3639,0.2448,0.1767,0.162,0.1001,0.1146,0.0585,0.0592,0.043,0.0206,0.0078,0.0289,0.049,0.0205,0.0383,0.0019,0.0246,0.0168,0.0013,0.0083,0.0139,0.0032,0.0503,0.0216,0.0583,0.017,0.0629,31.48
0.0346,0.0268,0.0388,0.0031,0.0299,0.0216,0.0196,0.037,0.0287,0.0533,0.1319,0.3357,0.7037,1.4571,2.4389,3.7911,5.2422,6.3584,6.8354,6.5308,5.8555,4.597,3.5016,2.7578,2.2069,1.955,1.6642,1.3427,1.0561,0.7066,0.4558,0.2798,0.1302,0.1073,0.0522,0.0508,0.0421,0.0256,0.0158,0.0209,0.0709,0.0269,0.0722,0.0007,0.0116,0.0171,0.0157,0.0044,0.0175,0.0769,88.11
0.0323,0.0022,0.0024,0.0234,0.0125,0.0611,0.0862,0.1578,0.4411,1.0553,2.0923,3.655,5.4469,6.918,7.5005,7.011,5.8125,4.119,2.6989,1.8566,1.3355,1.162,1.1006,1.0734,0.9082,0.7597,0.5908,0.4442,0.2616,0.2027,0.1244,0.0793,0.0501,0.0558,0.0491,0.0324,0.02,0.0498,0.0023,0.0549,0.019,0.0035,0.0173,0.052,0.0617,0.0078,0.0005,0.058,0.0414,0.0112,91.21
0.0103,0.033,0.019,0.025,0.0168,0.035,0.0153,0.0356,0.0189,0.0322,0.0193,0.0229,0.0858,0.2165,0.6902,1.6247,3.3049,5.4672,7.453,8.3504,7.7635,6.537,4.5106,2.9394,1.9496,1.3965,1.0942,0.7675,0.5637,0.3417,0.2223,0.1489,0.0824,0.057,0.0677,0.0373,0.0163,0.0601,0.0343,0.0565,0.0308,0.0127,0.0155,0.0454,0.0059,0.0278,0.0192,0.0221,0.0112,0.0203,94.9
0.014,0.0781,0.0565,0.0646,0.0114,0.0419,0.0507,0.0006,0.0065,0.0327,0.0336,0.0465,0.0535,0.0125,0.061,0.0128,0.0097,0.0086,0.0726,0.0941,0.1609,0.434,0.9416,1.8875,3.0197,4.0557,4.4687,4.082,3.2521,2.0377,1.0793,0.5028,0.2285,0.1038,0.0636,0.037,0.057,0.041,0.0151,0.0132,0.0152,0.0273,0.0287,0.0139,0.012,0.0177,0.0105,0.039,0.0747,0.0407,49.78
0.0123,0.0123,0.0507,0.0378,0.034,0.0018,0.0084,0.0243,0.029,0.0308,0.0246,0.0125,0.0269,0.0152,0.0379,0.034,0.0136,0.1115,0.1889,0.4657,1.0391,1.8168,2.5262,2.8722,2.636,2.1756,1.4759,0.9238,0.6667,0.4871,0.3735,0.2937,0.2824,0.1481,0.0859,0.0588,0.0245,0.0217,0.0453,0.0501,0.0369,0.0479,0.0385,0.024,0.0034,0.0479,0.0263,0.0204,0.0132,0.0505,30.27
0.0104,0.0131,0.0003,0.0368,0.0174,0.0237,0.0081,0.0321,0.0624,0.0015,0.0184,0.0229,0.0021,0.0237,0.006,0.021,0.0111,0.0049,0.0309,0.0342,0.0216,0.0185,0.0081,0.0296,0.0629,0.2657,0.9163,2.4637,5.0785,7.8199,9.0431,7.9471,5.7944,3.6074,2.6709,2.5987,2.6945,2.2932,1.6223,0.9148,0.4284,0.1835,0.0654,0.0409,0.021,0.036,0.0172,0.0243,0.0472,0.0309,100.0
0.0141,0.012,0.0136,0.0034,0.0267,0.0144,0.0029,0.0147,0.025,0.0215,0.0211,0.0634,0.2269,0.7206,1.4732,2.6644,3.7767,4.2474,3.8136,2.9114,1.7104,0.9267,0.5885,0.5056,0.4608,0.4184,0.3315,0.2346,0.1318,0.0677,0.0598,0.099,0.032,0.0129,0.0039,0.0396,0.0504,0.0229,0.0076,0.0069,0.0032,0.0256,0.0177,0.0101,0.0053,0.0064,0.0401,0.0376,0.0586,0.0436,47.23
0.003,0.048,0.003,0.0097,0.0168,0.0238,0.0755,0.0355,0.0559,0.0177,0.0296,0.0383,0.0382,0.0103,0.0514,0.0263,0.0026,0.057,0.0061,0.0047,0.0519,0.0599,0.17,0.4744,1.0688,2.0328,2.9042,3.2889,2.8888,2.1553,1.287,0.7456,0.5256,0.4936,0.4868,0.4385,0.3668,0.2666,0.234,0.0849,0.0566,0.0279,0.0099,0.0473,0.023,0.041,0.0021,0.0444,0.018,0.0213,35.53
0.0564,0.0227,0.0363,0.0208,0.0049,0.0144,0.0065,0.0246,0.033,0.0411,0.0792,0.0151,0.0085,0.0496,0.0071,0.0111,0.0243,0.0107,0.0212,0.0339,0.0221,0.0284,0.0302,0.0033,0.0126,0.0625,0.2386,0.9229,2.5639,5.2828,8.2537,9.6996,8.6993,6.4354,4.2791,3.2733,3.1543,3.0988,2.8994,2.3251,1.6598,1.0256,0.5558,0.2741,0.1273,0.0448,0.0327,0.0169,0.0386,0.0106,100.0
0.0453,0.013,0.0192,0.0279,0.0294,0.0276,0.0321,0.0719,0.0209,0.0114,0.049,0.0134,0.0116,0.0333,0.0348,0.1295,0.3609,0.8869,1.6552,2.4548,2.7874,2.5279,1.9368,1.2456,0.6944,0.4165,0.2782,0.1637,0.1169,0.0854,0.0371,0.0333,0.0618,0.0194,0.0042,0.0346,0.0385,0.0023,0.0032,0.0086,0.0385,0.0122,0.0203,0.0028,0.0169,0.0013,0.0394,0.042,0.0168,0.023,29.53
0.0008,0.0135,0.0329,0.0061,0.015,0.029,0.0232,0.0047,0.0315,0.0199,0.0245,0.0389,0.0444,0.0134,0.077,0.0893,0.185,0.4582,0.929,1.59,2.3767,3.0193,3.2817,3.0666,2.7228,1.9177,1.3152,0.9094,0.6823,0.5827,0.4871,0.408,0.4025,0.256,0.1657,0.1069,0.0654,0.0696,0.0197,0.036,0.0032,0.0245,0.0329,0.0106,0.0046,0.0416,0.0113,0.0425,0.0317,0.0076,39.43
0.0193,0.0153,0.0244,0.023,0.017,0.0075,0.0249,0.0001,0.0164,0.0372,0.0195,0.0453,0.004,0.0527,0.0664,0.0104,0.0535,0.0768,0.1115,0.2768,0.5568,1.0434,1.7932,2.6781,3.6098,4.3107,4.6123,4.4392,3.888,2.9949,2.1058,1.3395,0.8676,0.5285,0.3136,0.249,0.1486,0.1091,0.096,0.0617,0.0474,0.0219,0.041,0.018,0.0116,0.0154,0.0172,0.0172,0.0257,0.0038,55.48
0.007,0.0379,0.0061,0.0187,0.047,0.0392,0.0293,0.0064,0.004,0.0365,0.0213,0.0263,0.0296,0.0032,0.0265,0.059,0.0272,0.0083,0.0497,0.0899,0.3421,1.2935,3.3244,5.9263,7.3141,6.3354,4.3551,2.5473,1.6838,1.281,1.0099,0.6259,0.3548,0.227,0.0909,0.0753,0.0555,0.0325,0.0948,0.0191,0.015,0.0201,0.0157,0.0241,0.0675,0.0692,0.0317,0.006,0.0033,0.0519,75.63
0.0022,0.0255,0.016,0.0218,0.0139,0.0002,0.0343,0.0287,0.041,0.0514,0.0074,0.0075,0.0022,0.0354,0.0268,0.0514,0.0006,0.0095,0.0635,0.013,0.0209,0.0258,0.0204,0.0214,0.0687,0.1194,0.3688,0.8624,1.6168,2.384,2.7349,2.4069,1.7691,1.0187,0.5334,0.3734,0.2893,0.2867,0.2558,0.186,0.134,0.0663,0.0603,0.0569,0.0186,0.0107,0.035,0.003,0.0359,0.0225,30.58
0.0127,0.0328,0.0025,0.0237,0.0143,0.0109,0.0344,0.0535,0.0037,0.0799,0.0114,0.0779,0.0312,0.0017,0.0044,0.0025,0.0151,0.017,0.003,0.0019,0.0929,0.0309,0.0739,0.1701,0.4181,0.9568,1.7622,2.9439,4.2926,5.4552,5.9645,5.7936,5.1557,3.964,2.8562,1.9612,1.2982,0.8887,0.5501,0.3179,0.2026,0.1035,0.0493,0.0754,0.0345,0.0467,0.0066,0.0364,0.0161,0.003,71.16
0.042,0.0468,0.0009,0.0471,0.0335,0.0138,0.0001,0.0434,0.0469,0.0156,0.0246,0.0043,0.0484,0.0997,0.465,1.5515,3.6031,6.0106,7.1403,6.1071,4.2335,2.2779,1.2949,1.0043,0.9654,0.8355,0.659,0.4576,0.2904,0.158,0.102,0.0545,0.0473,0.0181,0.0678,0.0322,0.0333,0.0152,0.0412,0.0401,0.0238,0.0037,0.0092,0.0367,0.0074,0.0311,0.0197,0.0047,0.0114,0.0311,70.61
0.0054,0.0109,0.0003,0.0163,0.0307,0.0077,0.004,0.0268,0.0016,0.0381,0.0128,0.0037,0.0494,0.0214,0.0021,0.0604,0.0113,0.0058,0.056,0.0412,0.1102,0.2909,0.7764,1.649,3.1139,4.83,6.3051,6.9739,6.561,5.5836,3.9693,2.6677,1.8475,1.41,1.1213,0.9605,0.7948,0.6081,0.4549,0.3185,0.2361,0.1668,0.0917,0.0957,0.0233,0.0136,0.0189,0.0205,0.0247,0.0411,81.29
0.0366,0.0184,0.0179,0.0528,0.0108,0.0313,0.041,0.0481,0.1418,0.212,0.3847,0.7277,1.1238,1.6436,1.9732,2.0941,1.9807,1.6994,1.3057,0.8976,0.5759,0.3832,0.2984,0.2414,0.2053,0.1336,0.1148,0.0876,0.0885,0.0421,0.0604,0.0239,0.0153,0.0114,0.0523,0.0236,0.0145,0.0087,0.0086,0.0008,0.0285,0.0026,0.0412,0.0398,0.047,0.0517,0.0178,0.0534,0.0379,0.0106,25.81
0.0516,0.0351,0.0127,0.0155,0.0305,0.0123,0.0013,0.0148,0.0171,0.013,0.0069,0.0353,0.0343,0.0466,0.0064,0.0146,0.0281,0.0177,0.0133,0.0345,0.0127,0.0387,0.0034,0.0457,0.0882,0.4273,1.2989,3.0446,5.0225,5.9694,5.1158,3.565,1.9377,1.1505,0.8501,0.6737,0.5225,0.2945,0.1904,0.0916,0.0734,0.0544,0.0406,0.0316,0.0178,0.0702,0.0199,0.0259,0.036,0.0195,62.83
0.0077,0.006,0.0511,0.0277,0.0044,0.0148,0.0261,0.0153,0.0322,0.0034,0.0206,0.0094,0.0804,0.0302,0.0079,0.0053,0.05,0.0333,0.0131,0.017,0.0004,0.0486,0.039,0.0372,0.0448,0.0915,0.2947,0.7102,1.5834,2.8277,4.4207,5.8463,6.524,6.1165,5.3159,3.8343,2.5101,1.6051,1.0398,0.632,0.3992,0.2254,0.134,0.0793,0.0717,0.0861,0.0245,0.0572,0.0486,0.0117,72.81
